Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2021-01-22,AAPL,64.23,64.53,63.46,64.15,64.15,50979831
2021-01-23,AAPL,64.42,64.72,64.2,64.55,64.55,56215718
2021-01-24,AAPL,64.19,64.21,63.35,64.07,64.07,49486062
2021-01-25,AAPL,62.19,62.75,61.39,61.8,61.8,44043387
2021-01-26,AAPL,62.82,65.49,62.16,63.5,63.5,52232389
2021-01-27,AAPL,63.52,63.85,63.02,63.43,63.43,55556044
2021-01-28,AAPL,63.48,63.64,63.35,63.54,63.54,61337700
2021-01-29,AAPL,63.35,64.72,63.23,64.3,64.3,49812912
2021-01-30,AAPL,64.15,64.76,63.3,63.8,63.8,54070522
2021-01-31,AAPL,62.12,62.95,61.59,62.56,62.56,59531250
2021-02-01,AAPL,63.43,63.75,62.79,63.2,63.2,54319225
2021-02-02,AAPL,64.45,65.22,63.75,64.21,64.21,53514482
2021-02-03,AAPL,65.58,66.16,65.47,65.58,65.58,42550973
2021-02-04,AAPL,64.65,65.21,64.45,64.7,64.7,31063853
2021-02-05,AAPL,64.97,65.51,64.55,64.97,64.97,59375701
2021-02-06,AAPL,62.65,63.37,62.06,62.89,62.89,58294748
2021-02-07,AAPL,62.56,63.9,62.16,62.64,62.64,37607416
2021-02-08,AAPL,62.8,63.66,61.9,62.72,62.72,19804878
2021-02-09,AAPL,63.51,64.3,62.82,62.95,62.95,45083638
2021-02-10,AAPL,63.65,64.27,63.33,63.96,63.96,60602099
2021-02-11,AAPL,67.63,67.97,67.48,67.49,67.49,32309240
2021-02-12,AAPL,66.42,66.9,66.32,66.56,66.56,41775800
2021-02-13,AAPL,68.05,68.05,67.83,68.05,68.05,51551906
2021-02-14,AAPL,68.87,69.63,68.66,69.17,69.17,36541290
2021-02-15,AAPL,67.88,68.63,67.7,68.04,68.04,51935899
2021-02-16,AAPL,69.15,69.47,69.08,69.2,69.2,52653623
2021-02-17,AAPL,67.56,68.48,66.59,68.39,68.39,59262154
2021-02-18,AAPL,70.14,70.2,69.57,69.71,69.71,43823481
2021-02-19,AAPL,69.48,70.32,69.17,69.27,69.27,45498107
2021-02-20,AAPL,69.48,70.48,67.68,69.27,69.27,44494631
2021-02-21,AAPL,67.41,67.68,67.1,67.58,67.58,64524675
2021-02-22,AAPL,68.12,68.55,67.25,68.02,68.02,60391117
2021-02-23,AAPL,68.14,68.88,66.86,67.92,67.92,58178896
2021-02-24,AAPL,68.12,69.02,67.35,68.43,68.43,38105881
2021-02-25,AAPL,70.36,71.13,70.13,70.68,70.68,56031874
2021-02-26,AAPL,69.85,69.94,69.15,69.91,69.91,57408243
2021-02-27,AAPL,69.11,69.88,67.34,69.19,69.19,48089722
2021-02-28,AAPL,72.81,72.83,72.34,72.53,72.53,50224658
2021-03-01,AAPL,72.89,74.14,72.37,73.32,73.32,57181857
2021-03-02,AAPL,73.97,74.47,73.53,73.96,73.96,46459592
2021-03-03,AAPL,73.15,74.29,72.21,73.12,73.12,35324747
2021-03-04,AAPL,73.38,73.5,73.18,73.36,73.36,47767977
2021-03-05,AAPL,74.94,76.17,74.86,75.54,75.54,33568111
2021-03-06,AAPL,75.9,75.92,75.1,75.28,75.28,37398352
2021-03-07,AAPL,74.21,74.59,73.26,74.35,74.35,55576910
2021-03-08,AAPL,72.79,73.15,71.87,72.7,72.7,65805406
2021-03-09,AAPL,70.93,72.12,70.77,71.22,71.22,54663583
2021-03-10,AAPL,72.6,72.86,72.49,72.63,72.63,41648570
2021-03-11,AAPL,75.05,75.8,73.54,75.66,75.66,50067998
2021-03-12,AAPL,75.24,75.51,74.21,75.37,75.37,27881380
2021-03-13,AAPL,77.13,77.89,76.8,77.69,77.69,55885532
2021-03-14,AAPL,75.38,76.9,74.18,75.2,75.2,51897061
2021-03-15,AAPL,74.37,74.38,73.73,74.21,74.21,54878722
2021-03-16,AAPL,76.81,77.44,75.82,76.89,76.89,40435636
2021-03-17,AAPL,78.19,78.47,77.37,77.61,77.61,49992914
2021-03-18,AAPL,75.9,76.57,75.33,75.67,75.67,45299578
2021-03-19,AAPL,75.91,76.12,74.31,76.07,76.07,47529742
2021-03-20,AAPL,75.28,76.09,75.15,75.53,75.53,43506269
2021-03-21,AAPL,78.07,78.54,76.08,77.52,77.52,60075136
2021-03-22,AAPL,76.77,78.28,75.78,76.46,76.46,37888280
2021-03-23,AAPL,77.59,78.33,77.26,77.58,77.58,56863184
2021-03-24,AAPL,77.97,79.51,76.53,77.74,77.74,66172125
2021-03-25,AAPL,77.56,78.94,77.41,77.91,77.91,59216501
2021-03-26,AAPL,78.3,79.43,77.7,77.71,77.71,37476065
2021-03-27,AAPL,78.62,78.95,76.23,78.27,78.27,51989481
2021-03-28,AAPL,79.12,80.09,78.11,78.96,78.96,56802161
2021-03-29,AAPL,80.12,81.1,79.72,80.84,80.84,49184773
2021-03-30,AAPL,81.2,81.95,81.18,81.4,81.4,39127540
2021-03-31,AAPL,79.91,80.82,79.1,79.63,79.63,54625912
2021-04-01,AAPL,76.63,77.8,75.87,76.89,76.89,45355957
2021-04-02,AAPL,77.9,78.1,77.13,77.6,77.6,64223698
2021-04-03,AAPL,80.69,80.76,79.65,80.3,80.3,41695555
2021-04-04,AAPL,81.3,82.44,80.61,81.13,81.13,34969196
2021-04-05,AAPL,82.43,83.16,82.22,82.84,82.84,69956674
2021-04-06,AAPL,88.26,88.42,87.52,87.99,87.99,58876554
2021-04-07,AAPL,88.21,88.42,86.99,87.43,87.43,56659242
2021-04-08,AAPL,88.54,89.08,87.67,88.17,88.17,38998457
2021-04-09,AAPL,89.29,89.7,87.45,88.94,88.94,49944039
2021-04-10,AAPL,89.64,90.48,89.02,90.13,90.13,58491021
2021-04-11,AAPL,89.57,90.96,89.25,89.6,89.6,58903831
2021-04-12,AAPL,90.86,90.9,90.63,90.63,90.63,43396788
2021-04-13,AAPL,92.09,92.55,91.42,91.9,91.9,28466570
2021-04-14,AAPL,93.69,94.73,93.04,93.92,93.92,46079873
2021-04-15,AAPL,96.2,96.86,94.6,95.91,95.91,62119439
2021-04-16,AAPL,96.23,96.55,94.52,96.41,96.41,54086528
2021-04-17,AAPL,93.78,95.86,92.74,94.42,94.42,43707366
2021-04-18,AAPL,97.06,98.98,95.97,97.32,97.32,62358116
2021-04-19,AAPL,96.75,97.17,96.26,97.02,97.02,61173988
2021-04-20,AAPL,99.65,101.15,99.23,99.83,99.83,52602805
2021-04-21,AAPL,97.43,98.24,97.39,97.9,97.9,50327969
2021-04-22,AAPL,96.31,97.31,95.45,96.42,96.42,60352493
2021-04-23,AAPL,92.42,94.25,91.82,92.86,92.86,49165620
2021-04-24,AAPL,89.75,91.07,89.56,90.16,90.16,50693443
2021-04-25,AAPL,88.94,89.43,88.62,88.86,88.86,66734520
2021-04-26,AAPL,90.65,92.0,89.92,91.25,91.25,38517367
2021-04-27,AAPL,93.45,94.5,91.89,92.74,92.74,60176614
2021-04-28,AAPL,93.5,93.82,92.88,93.24,93.24,36735278
2021-04-29,AAPL,95.75,95.97,95.15,95.2,95.2,34688924
2021-04-30,AAPL,96.45,96.51,95.09,96.18,96.18,46659227
2021-05-01,AAPL,96.77,97.28,96.6,97.26,97.26,52253079
2021-05-02,AAPL,96.48,97.34,96.06,96.54,96.54,33934228
2021-05-03,AAPL,100.61,101.91,99.23,99.92,99.92,44970252
2021-05-04,AAPL,100.59,100.83,99.66,100.45,100.45,43094589
2021-05-05,AAPL,98.2,98.67,97.49,98.61,98.61,56820520
2021-05-06,AAPL,101.25,101.78,100.74,101.54,101.54,54720022
2021-05-07,AAPL,102.07,102.56,100.44,101.69,101.69,58691560
2021-05-08,AAPL,103.1,103.54,102.4,103.5,103.5,47906861
2021-05-09,AAPL,106.97,107.81,104.26,105.72,105.72,53038185
2021-05-10,AAPL,107.12,108.8,105.69,107.25,107.25,56929186
2021-05-11,AAPL,106.86,108.99,105.13,105.95,105.95,44504428
2021-05-12,AAPL,107.56,107.82,107.53,107.77,107.77,30803268
2021-05-13,AAPL,107.37,108.27,105.82,107.74,107.74,37434931
2021-05-14,AAPL,109.34,109.8,108.47,109.49,109.49,53400512
2020-01-01,MSFT,162.61,163.15,160.84,161.83,161.83,39148494
2020-01-02,MSFT,161.5,163.51,157.0,159.15,159.15,36775420
2020-01-03,MSFT,161.13,162.01,160.28,160.69,160.69,48745457
2020-01-04,MSFT,161.81,165.4,161.37,161.74,161.74,41485935
2020-01-05,MSFT,164.73,165.34,161.8,162.31,162.31,59218015
2020-01-06,MSFT,164.22,165.22,160.51,163.88,163.88,38691115
2020-01-07,MSFT,164.66,166.35,163.15,165.43,165.43,45826331
2020-01-08,MSFT,165.25,166.77,162.4,164.45,164.45,50549341
2020-01-09,MSFT,161.1,162.47,160.6,162.12,162.12,74267164
2020-01-10,MSFT,162.4,164.45,160.74,163.52,163.52,70884427
2020-01-11,MSFT,156.85,161.3,156.24,158.33,158.33,41317072
2020-01-12,MSFT,157.92,160.03,157.4,160.03,160.03,59242701
2020-01-13,MSFT,156.85,158.3,156.38,156.78,156.78,41046536
2020-01-14,MSFT,154.73,156.52,153.4,155.5,155.5,47653794
2020-01-15,MSFT,154.49,156.09,154.42,155.62,155.62,76207930
2020-01-16,MSFT,153.28,154.8,151.73,152.16,152.16,67586204
2020-01-17,MSFT,153.59,153.67,151.42,153.29,153.29,60964692
2020-01-18,MSFT,150.38,151.68,149.17,151.38,151.38,49364754
2020-01-19,MSFT,154.77,155.19,154.68,155.12,155.12,58484308
2020-01-20,MSFT,147.7,148.46,145.93,148.15,148.15,45080975
2020-01-21,MSFT,143.03,143.94,140.89,142.59,142.59,43756546
2020-01-22,MSFT,141.63,145.2,140.36,142.06,142.06,62748750
2020-01-23,MSFT,143.1,144.21,143.09,143.92,143.92,55987943
2020-01-24,MSFT,145.3,145.96,144.64,145.84,145.84,64558223
2020-01-25,MSFT,148.48,148.6,145.81,147.89,147.89,54097627
2020-01-26,MSFT,146.37,147.39,144.7,145.35,145.35,45205070
2020-01-27,MSFT,146.55,146.84,145.75,146.21,146.21,66999573
2020-01-28,MSFT,149.48,150.89,147.8,149.34,149.34,53979270
2020-01-29,MSFT,154.58,156.06,153.57,154.75,154.75,39103669
2020-01-30,MSFT,152.04,154.46,152.01,152.32,152.32,59022771
2020-01-31,MSFT,150.69,151.46,148.01,149.55,149.55,43421654
2020-02-01,MSFT,151.28,153.46,151.02,152.11,152.11,55532512
2020-02-02,MSFT,147.87,149.42,146.47,148.53,148.53,54632062
2020-02-03,MSFT,145.08,146.87,143.67,144.47,144.47,56256309
2020-02-04,MSFT,142.87,143.24,141.69,142.46,142.46,39914453
2020-02-05,MSFT,137.11,139.25,136.74,136.87,136.87,47365517
2020-02-06,MSFT,138.52,139.18,137.5,138.72,138.72,53350580
2020-02-07,MSFT,139.93,142.08,138.55,139.6,139.6,56124687
2020-02-08,MSFT,136.6,136.82,136.41,136.76,136.76,53338599
2020-02-09,MSFT,141.44,143.3,139.8,140.68,140.68,63289333
2020-02-10,MSFT,142.54,145.41,140.32,141.77,141.77,52493085
2020-02-11,MSFT,144.83,144.87,144.22,144.73,144.73,65634133
2020-02-12,MSFT,143.45,144.17,140.37,142.36,142.36,53676492
2020-02-13,MSFT,136.81,138.02,135.57,136.38,136.38,51235476
2020-02-14,MSFT,141.35,143.21,139.26,141.71,141.71,69625871
2020-02-15,MSFT,142.44,144.35,140.67,141.72,141.72,45146941
2020-02-16,MSFT,146.43,147.26,143.93,145.21,145.21,69870611
2020-02-17,MSFT,143.43,144.16,141.2,143.67,143.67,58539759
2020-02-18,MSFT,145.2,145.26,144.05,144.86,144.86,24704399
2020-02-19,MSFT,144.18,145.84,143.45,144.0,144.0,47955287
2020-02-20,MSFT,150.23,150.93,148.83,149.06,149.06,49260524
2020-02-21,MSFT,147.86,148.98,146.04,147.71,147.71,56227112
2020-02-22,MSFT,148.97,150.91,148.03,149.57,149.57,52531652
2020-02-23,MSFT,152.0,152.72,151.21,152.03,152.03,48035334
2020-02-24,MSFT,150.83,151.67,148.5,151.4,151.4,45088462
2020-02-25,MSFT,150.34,150.9,150.25,150.54,150.54,54794415
2020-02-26,MSFT,152.67,155.01,151.08,153.17,153.17,45127970
2020-02-27,MSFT,151.51,154.06,150.81,152.09,152.09,51814266
2020-02-28,MSFT,153.47,154.54,152.05,153.9,153.9,49685608
2020-02-29,MSFT,151.72,154.43,150.75,151.29,151.29,53011073
2020-03-01,MSFT,153.89,154.43,150.32,151.85,151.85,49045357
2020-03-02,MSFT,146.39,147.67,145.05,146.45,146.45,44504597
2020-03-03,MSFT,145.65,148.65,145.18,146.11,146.11,68325570
2020-03-04,MSFT,148.85,149.4,147.9,148.49,148.49,30723274
2020-03-05,MSFT,148.28,148.36,145.59,147.66,147.66,49475955
2020-03-06,MSFT,153.65,153.74,151.24,152.69,152.69,46334929
2020-03-07,MSFT,146.81,149.8,146.41,147.49,147.49,47566160
2020-03-08,MSFT,148.0,150.41,143.35,146.61,146.61,48409547
2020-03-09,MSFT,146.35,149.65,144.64,147.47,147.47,52167755
2020-03-10,MSFT,143.81,145.44,142.94,144.24,144.24,44608772
2020-03-11,MSFT,143.25,144.83,142.34,142.65,142.65,62179591
2020-03-12,MSFT,140.68,141.52,139.02,141.19,141.19,51941076
2020-03-13,MSFT,140.03,141.57,138.74,139.69,139.69,54086073
2020-03-14,MSFT,138.25,140.06,137.51,138.83,138.83,62289805
2020-03-15,MSFT,137.37,140.24,136.26,137.06,137.06,49689410
2020-03-16,MSFT,133.94,135.47,133.55,134.57,134.57,48126709
2020-03-17,MSFT,127.18,129.32,126.6,128.54,128.54,22524951
2020-03-18,MSFT,126.92,129.03,126.43,127.26,127.26,53829889
2020-03-19,MSFT,126.26,128.6,125.99,127.62,127.62,55082686
2020-03-20,MSFT,136.2,140.01,135.81,137.64,137.64,52873289
2020-03-21,MSFT,137.22,138.3,136.77,137.51,137.51,34828263
2020-03-22,MSFT,139.29,141.16,138.66,139.58,139.58,62571492
2020-03-23,MSFT,138.33,139.34,137.04,138.08,138.08,56855077
2020-03-24,MSFT,143.06,144.15,142.92,143.19,143.19,62958717
2020-03-25,MSFT,141.66,141.93,141.04,141.13,141.13,50917524
2020-03-26,MSFT,141.76,142.15,139.52,141.84,141.84,59854496
2020-03-27,MSFT,143.98,145.59,142.6,144.31,144.31,58760467
2020-03-28,MSFT,148.11,148.9,145.68,148.56,148.56,46075288
2020-03-29,MSFT,151.17,152.49,150.88,151.52,151.52,53240570
2020-03-30,MSFT,148.1,152.53,147.76,148.04,148.04,33695267
2020-03-31,MSFT,152.2,152.91,149.31,151.61,151.61,40510834
2020-04-01,MSFT,157.64,158.01,155.13,156.91,156.91,38937064
2020-04-02,MSFT,153.85,155.14,152.23,154.32,154.32,62230830
2020-04-03,MSFT,153.79,154.67,150.73,153.52,153.52,52700573
2020-04-04,MSFT,147.6,149.67,144.67,147.65,147.65,59113627
2020-04-05,MSFT,148.9,150.16,147.16,147.96,147.96,51998104
2020-04-06,MSFT,149.69,150.79,148.32,148.75,148.75,33451125
2020-04-07,MSFT,145.8,146.03,144.15,145.89,145.89,74116766
2020-04-08,MSFT,150.77,150.88,150.0,150.31,150.31,40480815
2020-04-09,MSFT,150.74,152.61,150.04,150.55,150.55,48447409
2020-04-10,MSFT,144.18,145.4,141.46,144.8,144.8,55565531
2020-04-11,MSFT,141.28,143.46,139.41,140.94,140.94,45288753
2020-04-12,MSFT,141.6,143.43,138.71,140.67,140.67,44164006
2020-04-13,MSFT,142.5,147.66,141.86,143.59,143.59,55517407
2020-04-14,MSFT,146.7,147.64,145.01,147.04,147.04,31302583
2020-04-15,MSFT,146.04,146.69,145.15,145.9,145.9,50344410
2020-04-16,MSFT,138.18,139.27,136.82,138.64,138.64,50589842
2020-04-17,MSFT,139.64,140.11,138.29,139.88,139.88,47933887
2020-04-18,MSFT,141.69,142.53,141.27,141.58,141.58,57146097
2020-04-19,MSFT,136.56,137.02,135.2,135.78,135.78,61972469
2020-04-20,MSFT,131.58,132.43,130.55,132.05,132.05,67349365
2020-04-21,MSFT,129.43,130.06,127.87,129.79,129.79,46043192
2020-04-22,MSFT,130.4,130.74,129.71,130.61,130.61,34855296
2020-04-23,MSFT,132.61,132.63,131.16,131.45,131.45,56927227
2020-04-24,MSFT,129.21,129.47,126.03,128.12,128.12,42669670
2020-04-25,MSFT,133.29,134.03,132.47,132.78,132.78,47514713
2020-04-26,MSFT,136.06,138.74,134.44,135.96,135.96,48141542
2020-04-27,MSFT,136.77,138.47,134.1,136.81,136.81,51435879
2020-04-28,MSFT,132.33,132.46,131.28,131.83,131.83,41361170
2020-04-29,MSFT,135.91,136.7,135.03,135.21,135.21,55798572
2020-04-30,MSFT,133.86,136.07,131.87,133.29,133.29,42703975
2020-05-01,MSFT,133.39,135.03,132.79,134.26,134.26,31301836
2020-05-02,MSFT,130.95,131.53,129.37,131.14,131.14,53889787
2020-05-03,MSFT,131.67,132.79,130.29,131.8,131.8,66554071
2020-05-04,MSFT,130.12,131.16,129.66,130.52,130.52,48606027
2020-05-05,MSFT,131.19,134.2,131.09,132.45,132.45,45885068
2020-05-06,MSFT,132.19,134.51,130.22,132.22,132.22,50413256
2020-05-07,MSFT,134.02,135.39,132.76,133.39,133.39,47323589
2020-05-08,MSFT,134.21,135.78,133.4,135.65,135.65,54322629
2020-05-09,MSFT,136.44,137.9,136.29,136.92,136.92,41033577
2020-05-10,MSFT,138.97,143.28,138.45,139.23,139.23,39614561
2020-05-11,MSFT,133.85,134.83,132.08,134.69,134.69,53131844
2020-05-12,MSFT,133.36,133.97,132.13,133.05,133.05,38456373
2020-05-13,MSFT,128.14,128.59,128.02,128.39,128.39,45840330
2020-05-14,MSFT,126.35,128.01,124.99,125.96,125.96,39977829
2020-05-15,MSFT,123.16,124.69,121.96,124.07,124.07,55156280
2020-05-16,MSFT,126.83,128.23,126.08,126.5,126.5,42198008
2020-05-17,MSFT,129.08,131.02,127.93,129.86,129.86,68296202
2020-05-18,MSFT,129.26,132.21,128.0,128.8,128.8,34649597
2020-05-19,MSFT,124.4,126.74,123.49,123.95,123.95,54373131
2020-05-20,MSFT,124.68,124.96,122.82,124.41,124.41,40476836
2020-05-21,MSFT,122.25,123.75,121.15,122.73,122.73,54512253
2020-05-22,MSFT,124.89,127.73,122.99,125.63,125.63,57356219
2020-05-23,MSFT,129.03,130.79,128.08,130.11,130.11,57214793
2020-05-24,MSFT,127.86,129.61,126.49,127.38,127.38,52837510
2020-05-25,MSFT,124.33,126.42,123.36,124.86,124.86,49609804
2020-05-26,MSFT,122.56,125.14,120.22,123.82,123.82,37195444
2020-05-27,MSFT,124.91,126.48,124.06,124.29,124.29,59379155
2020-05-28,MSFT,126.1,128.21,123.0,124.32,124.32,48271982
2020-05-29,MSFT,126.52,127.44,125.95,126.24,126.24,31420985
2020-05-30,MSFT,127.95,128.77,126.41,127.76,127.76,53676198
2020-05-31,MSFT,127.57,129.05,126.06,128.14,128.14,64363354
2020-06-01,MSFT,127.56,128.71,126.03,127.53,127.53,56654168
2020-06-02,MSFT,131.9,132.98,131.59,132.48,132.48,56464895
2020-06-03,MSFT,131.33,133.07,130.39,131.91,131.91,40837258
2020-06-04,MSFT,136.28,136.46,135.38,135.48,135.48,55540577
2020-06-05,MSFT,133.17,136.04,131.98,133.15,133.15,34385067
2020-06-06,MSFT,136.93,137.44,136.07,137.15,137.15,47119611
2020-06-07,MSFT,139.29,142.85,138.82,141.04,141.04,37929783
2020-06-08,MSFT,139.17,140.48,136.42,138.01,138.01,61373145
2020-06-09,MSFT,138.29,139.25,136.88,138.95,138.95,61008213
2020-06-10,MSFT,142.27,142.79,139.4,141.89,141.89,49996863
2020-06-11,MSFT,138.85,141.75,137.14,138.54,138.54,46385372
2020-06-12,MSFT,139.66,141.07,138.09,139.69,139.69,73200407
2020-06-13,MSFT,139.61,142.42,139.25,140.24,140.24,61038773
2020-06-14,MSFT,141.57,142.41,140.03,141.58,141.58,58347513
2020-06-15,MSFT,143.05,146.45,142.23,144.16,144.16,63995946
2020-06-16,MSFT,139.34,140.5,138.63,140.29,140.29,67963608
2020-06-17,MSFT,142.1,143.73,140.35,142.27,142.27,40352945
2020-06-18,MSFT,146.7,149.24,145.7,146.91,146.91,48630045
2020-06-19,MSFT,145.13,146.0,145.02,145.38,145.38,44061885
2020-06-20,MSFT,144.96,148.04,144.24,144.9,144.9,40202787
2020-06-21,MSFT,140.36,144.1,138.46,141.56,141.56,42909790
2020-06-22,MSFT,146.7,147.35,146.11,147.09,147.09,51310651
2020-06-23,MSFT,145.98,148.99,143.34,146.86,146.86,33173413
2020-06-24,MSFT,143.65,145.24,142.92,143.85,143.85,42717277
2020-06-25,MSFT,150.97,151.3,148.54,150.08,150.08,61059004
2020-06-26,MSFT,147.78,148.5,146.51,148.39,148.39,51390603
2020-06-27,MSFT,143.13,143.81,143.02,143.71,143.71,69725421
2020-06-28,MSFT,140.08,142.16,136.55,139.72,139.72,45956025
2020-06-29,MSFT,141.5,141.78,140.96,141.1,141.1,54359753
2020-06-30,MSFT,134.41,134.58,133.65,133.95,133.95,70468621
2020-07-01,MSFT,131.88,134.78,130.78,132.14,132.14,44498847
2020-07-02,MSFT,132.31,132.58,130.05,131.76,131.76,44678314
2020-07-03,MSFT,130.1,130.71,129.56,130.16,130.16,32239882
2020-07-04,MSFT,133.09,134.94,132.33,132.92,132.92,61013229
2020-07-05,MSFT,135.07,135.77,134.03,134.17,134.17,72724347
2020-07-06,MSFT,136.94,138.69,134.79,136.55,136.55,52927154
2020-07-07,MSFT,136.53,137.14,134.36,136.95,136.95,56954024
2020-07-08,MSFT,133.75,134.9,133.23,133.82,133.82,45863843
2020-07-09,MSFT,131.71,132.71,130.97,132.54,132.54,20705513
2020-07-10,MSFT,138.74,139.26,137.96,137.99,137.99,38283456
2020-07-11,MSFT,144.02,144.25,141.21,142.67,142.67,51752867
2020-07-12,MSFT,138.57,139.04,137.94,138.85,138.85,47813467
2020-07-13,MSFT,138.54,138.67,137.07,138.6,138.6,42829838
2020-07-14,MSFT,135.7,138.56,133.48,135.04,135.04,63863493
2020-07-15,MSFT,132.47,134.71,132.39,134.22,134.22,39894017
2020-07-16,MSFT,133.85,134.74,131.61,132.84,132.84,34024008
2020-07-17,MSFT,131.83,132.62,131.12,131.97,131.97,55114995
2020-07-18,MSFT,137.64,137.7,136.83,137.08,137.08,46433268
2020-07-19,MSFT,139.87,140.38,139.8,140.31,140.31,44982158
2020-07-20,MSFT,136.68,136.77,135.78,136.46,136.46,44663996
2020-07-21,MSFT,139.18,142.19,136.75,139.79,139.79,54347700
2020-07-22,MSFT,140.56,141.72,138.76,141.12,141.12,27831811
2020-07-23,MSFT,140.77,143.92,138.47,142.54,142.54,44182179
2020-07-24,MSFT,139.06,142.07,136.51,139.2,139.2,39486900
2020-07-25,MSFT,144.7,144.85,141.59,143.36,143.36,70958435
2020-07-26,MSFT,148.44,149.64,147.86,147.94,147.94,48396399
2020-07-27,MSFT,150.0,151.31,147.31,148.92,148.92,63764964
2020-07-28,MSFT,150.36,152.57,148.18,149.85,149.85,49641744
2020-07-29,MSFT,147.09,148.77,143.4,148.26,148.26,31599222
2020-07-30,MSFT,148.63,148.82,147.99,148.16,148.16,37007836
2020-07-31,MSFT,148.29,152.11,146.51,148.85,148.85,59583858
2020-08-01,MSFT,149.17,150.78,148.67,149.0,149.0,59040175
2020-08-02,MSFT,149.09,149.57,147.83,148.12,148.12,37299389
2020-08-03,MSFT,148.35,149.92,147.14,148.97,148.97,39337650
2020-08-04,MSFT,156.33,159.33,153.4,155.3,155.3,50712537
2020-08-05,MSFT,150.75,152.67,148.88,151.28,151.28,46037703
2020-08-06,MSFT,154.98,158.55,152.23,154.51,154.51,62592332
2020-08-07,MSFT,157.29,159.65,156.76,158.05,158.05,47725237
2020-08-08,MSFT,154.89,158.64,154.89,155.45,155.45,57821300
2020-08-09,MSFT,152.39,154.65,150.34,152.99,152.99,45847862
2020-08-10,MSFT,153.18,153.46,152.49,153.1,153.1,56928557
2020-08-11,MSFT,154.58,155.79,152.73,155.34,155.34,58946471
2020-08-12,MSFT,151.35,154.34,151.01,151.08,151.08,68977670
2020-08-13,MSFT,147.6,149.35,145.32,148.22,148.22,43672449
2020-08-14,MSFT,149.51,150.34,148.4,149.98,149.98,54215460
2020-08-15,MSFT,150.53,151.34,150.34,150.78,150.78,54578056
2020-08-16,MSFT,149.15,150.76,149.1,149.29,149.29,41889991
2020-08-17,MSFT,146.15,146.46,144.82,145.96,145.96,45688744
2020-08-18,MSFT,147.56,148.21,145.94,147.15,147.15,51493634
2020-08-19,MSFT,148.23,151.32,147.98,148.22,148.22,72125310
2020-08-20,MSFT,146.62,147.7,146.16,147.15,147.15,61927351
2020-08-21,MSFT,143.98,144.83,143.25,143.45,143.45,53386873
2020-08-22,MSFT,147.04,148.73,145.21,146.41,146.41,49353113
2020-08-23,MSFT,146.67,146.89,144.87,146.62,146.62,49162820
2020-08-24,MSFT,143.05,143.59,141.3,143.34,143.34,56030946
2020-08-25,MSFT,142.65,143.03,139.1,140.9,140.9,48482855
2020-08-26,MSFT,143.0,144.74,140.9,142.4,142.4,58721970
2020-08-27,MSFT,141.1,141.97,139.78,141.5,141.5,47772792
2020-08-28,MSFT,145.57,146.9,143.31,144.52,144.52,48596249
2020-08-29,MSFT,145.03,147.37,144.41,145.41,145.41,50394470
2020-08-30,MSFT,140.3,141.63,137.31,141.23,141.23,60126374
2020-08-31,MSFT,143.07,146.37,140.53,140.78,140.78,48936629
2020-09-01,MSFT,144.81,147.18,141.02,143.59,143.59,43779651
2020-09-02,MSFT,145.62,147.18,143.52,145.26,145.26,26838561
2020-09-03,MSFT,147.14,150.74,146.93,147.75,147.75,57931756
2020-09-04,MSFT,147.06,147.63,146.51,147.39,147.39,36519528
2020-09-05,MSFT,145.67,146.13,145.04,145.29,145.29,40048515
2020-09-06,MSFT,143.18,145.02,141.14,144.76,144.76,35258678
2020-09-07,MSFT,143.3,145.09,142.42,143.06,143.06,43077496
2020-09-08,MSFT,137.5,140.31,137.05,137.43,137.43,49777210
2020-09-09,MSFT,138.31,139.44,137.17,138.31,138.31,52257615
2020-09-10,MSFT,137.69,140.17,136.77,138.36,138.36,44470791
2020-09-11,MSFT,140.78,142.24,139.72,141.14,141.14,32289314
2020-09-12,MSFT,141.16,144.22,138.23,142.47,142.47,49139303
2020-09-13,MSFT,141.81,143.52,140.14,142.04,142.04,54643698
2020-09-14,MSFT,140.7,141.94,140.22,140.47,140.47,63032780
2020-09-15,MSFT,141.83,142.49,141.49,142.12,142.12,50078801
2020-09-16,MSFT,141.08,141.5,139.68,141.2,141.2,39841211
2020-09-17,MSFT,136.18,138.95,135.96,137.27,137.27,41072124
2020-09-18,MSFT,138.71,141.44,137.78,138.68,138.68,58107986
2020-09-19,MSFT,136.21,137.38,135.8,135.93,135.93,37355015
2020-09-20,MSFT,130.8,131.22,130.28,131.05,131.05,38159694
2020-09-21,MSFT,130.18,130.24,129.77,130.01,130.01,43298847
2020-09-22,MSFT,132.27,133.7,130.71,133.05,133.05,54809080
2020-09-23,MSFT,132.16,133.89,130.28,132.51,132.51,40298757
2020-09-24,MSFT,132.27,132.78,130.19,131.46,131.46,46896922
2020-09-25,MSFT,129.38,131.12,127.61,129.84,129.84,66087808
2020-09-26,MSFT,132.72,133.33,131.8,132.0,132.0,35668481
2020-09-27,MSFT,130.93,132.63,129.16,130.61,130.61,46344940
2020-09-28,MSFT,129.31,130.98,128.37,130.21,130.21,48046096
2020-09-29,MSFT,128.53,129.05,128.25,129.04,129.04,46281421
2020-09-30,MSFT,127.36,129.47,126.98,127.16,127.16,59961182
2020-10-01,MSFT,123.72,125.08,121.8,123.62,123.62,42606285
